followers,friends,favorites,friends_favorites,followers_favorites,followers_favorites_friends,followers_zTransformation,friends_zTransformation,favorites_zTransformation,friends_favorites_zTransformation,followers_favorites_zTransformation,followers_favorites_friends_zTransformation,senti_pos,senti_neg,FEL,#mentions,#hashtags,#urls,component_card,weekday,hour,day,week_of_month,Entity_KW_Count,Hashtag_KW_Count,Mention_KW_Count,URL_KW_Count,senti_pos_ce,senti_neg_ce,weekday_ce,hour_ce,day_ce,week_of_month_ce,senti_pos_te,senti_neg_te,weekday_te,hour_te,day_te,week_of_month_te,retweets
12767253,531,39,20709,497922867,264397042377,5.262100095360882,-0.15505935349559924,-0.04640572621498686,-0.017438707426667137,0.0023246689674191593,-0.0012255522219838002,1,-1,0.0,1,1,0,0.0,4,11,8,2,0.0,0.0,0.0,0.0,738878,861648,223383,51753,44390,310317,37.004127502441406,32.41433334350586,33.41928482055664,37.28179168701172,33.539024353027344,32.563358306884766,9
633742,799,7772,6209828,4925442824,3935428816376,0.1468950910088725,-0.1411762412653921,4.465633251079295,0.10871194383274685,0.11622722302499491,-0.0003454862575750168,2,-1,-2.3096035868012508,1,1,0,0.0,0,19,25,5,0.0,0.0,0.0,0.0,381560,861648,166489,65844,31213,272893,33.643619537353516,32.63173294067383,36.326560974121094,26.761262893676758,45.081687927246094,45.19135284423828,562
6216,748,108,80784,671328,502153344,-0.1176552222154695,-0.1438181768017375,-0.006145712063518431,-0.016214219680606785,-0.010467643851321283,-0.0012888164278847974,3,-1,-4.268735800590456,1,2,1,0.007379729824207068,0,17,4,2,0.0,0.0,0.0,0.0,164828,861648,166489,72448,46486,310317,34.91999816894531,31.72364044189453,36.566436767578125,27.46445083618164,32.489559173583984,32.41461181640625,65
9436,2313,3,6939,28308,65476404,-0.11629774538011545,-0.06274701769623697,-0.06741095098966605,-0.017719376528011307,-0.01048418620935048,-0.001288921113579718,1,-2,0.0,1,2,1,0.00020585562141209188,4,20,1,1,0.0,0.0,0.0,0.0,738878,178211,223383,61853,49499,131491,36.86331558227539,36.41526794433594,32.32484436035156,28.300291061401367,27.975841522216797,31.631105422973633,1
24694,22174,252,5587848,6222888,137986318512,-0.1098653287484906,0.9661055644087764,0.07787518703519831,0.09603434269592426,-0.010324824198525786,-0.0012558569925384486,2,-4,0.0,1,1,0,0.0,5,1,23,4,0.0,0.0,0.0,0.0,381560,99971,190864,46517,36071,279535,33.08271026611328,47.69773864746094,37.590354919433594,49.63914108276367,36.44794464111328,35.01303482055664,95
413,469,0,0,0,0,-0.12010163155570536,-0.158271118265274,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-2,0.0,1,1,0,0.0,5,12,9,2,0.0,0.0,0.0,0.0,738878,178211,190864,60094,39077,310317,36.76259994506836,35.60273361206055,37.67720413208008,35.7050666809082,33.58419418334961,32.732765197753906,0
226,323,0,0,0,0,-0.12018046639055356,-0.16583430627128237,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-3,-4.806726643074469,2,1,0,0.0,6,19,24,4,0.0,0.0,0.0,0.0,738878,154875,186398,65844,33271,279535,36.76259994506836,45.223670959472656,39.31279754638672,27.000682830810547,43.68754196166992,34.607452392578125,0
461,948,0,0,0,0,-0.12008139587617213,-0.13345764528665757,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,3,-1,0.0,1,1,0,0.0,1,11,26,5,0.0,0.0,0.0,0.0,164828,861648,176713,51753,40038,272893,35.0166130065918,32.63173294067383,33.59523010253906,36.71600341796875,32.22296142578125,45.19135284423828,0
436,698,0,0,0,0,-0.1200919352925957,-0.14640830968050747,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-2,-1.3493304557463774,3,1,1,0.005002680007146686,6,12,10,2,0.0,0.0,0.0,0.0,381560,178211,186398,60094,39636,310317,33.643619537353516,35.77091979980469,40.384185791015625,36.890193939208984,35.46894073486328,32.57377624511719,0
5558,5687,3,17061,16674,94825038,-0.11793261965573748,0.11203514896316158,-0.06741095098966605,-0.017513063336740013,-0.01048448550609601,-0.0012889140777556022,3,-3,-10.479012878296182,16,1,0,0.0,6,4,3,1,0.0,0.0,0.0,0.0,164828,154875,186398,39191,41160,131491,34.12236404418945,46.65242385864258,39.360984802246094,36.846500396728516,30.877613067626953,31.631105422973633,3
9,34,0,0,0,0,-0.12027194852511003,-0.1808052743105729,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-5.8920282715829915,6,1,0,0.0,1,11,19,4,0.0,0.0,0.0,0.0,738878,861648,176713,51753,41785,279535,36.86331558227539,31.927169799804688,33.771358489990234,36.88478088378906,35.22592544555664,34.79351043701172,1
1461,2115,0,0,0,0,-0.11965981921922988,-0.07300394389616612,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,4,-4,-1.4103273474020743,1,1,0,0.0,1,18,19,4,0.0,0.0,0.0,0.0,14361,99971,176713,69965,41785,279535,30.331863403320312,48.5555419921875,33.88259506225586,32.35429763793945,34.549659729003906,34.44314193725586,0
2327,278,6,1668,13962,3881436,-0.11929473383431789,-0.16816542586217537,-0.06566051559177612,-0.017826813480312332,-0.010484555275115598,-0.001288935879901083,2,-1,-4.278174189872745,1,2,0,0.0,0,15,18,4,0.0,0.0,0.0,0.0,381560,861648,166489,74122,43723,279535,34.00392150878906,32.41433334350586,36.043582916259766,35.37027359008789,35.37744140625,34.44314193725586,13
53349,10728,22,236016,1173678,12591217584,-0.09778504964381045,0.3731723458007515,-0.05632486013636315,-0.013050180033558253,-0.010454720375292596,-0.001285918285173386,2,-1,-8.919649690065318,4,2,0,0.0,5,16,9,2,0.0,0.0,0.0,0.0,381560,861648,190864,77076,39077,310317,33.643619537353516,32.63173294067383,38.451087951660156,31.934295654296875,34.10358428955078,32.57377624511719,19
9855,9354,4,37416,39420,368734680,-0.11612110476085664,0.3019954942921523,-0.06682747252370273,-0.017098174479960013,-0.010483900341597656,-0.001288848412687009,3,-4,-5.939015639718013,1,1,1,0.04898781179358507,5,20,2,1,0.0,0.0,0.0,0.0,164828,99971,190864,61853,40832,131491,35.2297477722168,48.5555419921875,38.311431884765625,29.717782974243164,35.52930450439453,32.21827697753906,3
2625,218,297,64746,779625,169958250,-0.1191691039905491,-0.17127358531669934,0.10413171800354729,-0.016541116633937054,-0.010464857798403041,-0.0012888960658759049,1,-1,0.0,1,1,0,0.0,1,3,12,3,0.0,0.0,0.0,0.0,738878,861648,176713,42066,47164,305971,36.86331558227539,31.927169799804688,33.771358489990234,40.202720642089844,33.242671966552734,32.96247863769531,56
47,20,0,0,0,0,-0.12025592861214622,-0.18153051151662847,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,-11.211207924701,1,1,1,0.00042530548197403887,3,23,7,2,0.0,0.0,0.0,0.0,381560,861648,183101,48621,47529,310317,33.643619537353516,32.63173294067383,32.7452278137207,45.97147750854492,29.355525970458984,32.57377624511719,0
12081,1471,27,39717,326187,479821077,-0.1151826751225032,-0.10636485537472352,-0.053407467806546594,-0.017051274000497926,-0.010476522962379345,-0.0012888217816570623,2,-1,-2.5297230987882484,1,1,0,0.0,5,0,2,1,0.0,0.0,0.0,0.0,381560,861648,190864,45749,40832,131491,33.643619537353516,32.63173294067383,38.451087951660156,41.10798263549805,34.6701545715332,31.61736297607422,7
2453,4994,0,0,0,0,-0.11924161517554317,0.0761359072634096,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-4,-4.72846686159061,2,1,1,0.04898781179358507,2,11,20,4,0.0,0.0,0.0,0.0,738878,99971,173259,51753,41390,279535,36.86331558227539,46.56523513793945,35.45729446411133,36.88478088378906,30.747695922851562,34.79351043701172,0
1210,755,5,3775,6050,4567750,-0.1197656349601224,-0.1434555581987097,-0.06624399405773942,-0.017783867235103022,-0.010484758819541475,-0.0012889357153692484,3,-1,-2.6175375145682427,24,1,1,0.04898781179358507,1,7,19,4,0.0,0.0,0.0,0.0,164828,861648,176713,42323,41785,279535,34.91999816894531,31.72364044189453,33.33272933959961,30.653339385986328,33.445335388183594,35.01303482055664,3
4763,1054,13,13702,61919,65262626,-0.11826777309800658,-0.1279665635836652,-0.06157616633003294,-0.0175815286607353,-0.010483321531431099,-0.0012889211648292721,1,-1,-2.7584843218252777,1,1,0,0.0,3,23,14,3,0.0,0.0,0.0,0.0,738878,861648,183101,48621,46948,305971,36.76259994506836,32.21958923339844,33.23849868774414,44.937278747558594,33.882991790771484,33.51803970336914,9
533,332,4,1328,2132,707824,-0.12005104235687229,-0.16536808235310377,-0.06682747252370273,-0.01783374358158009,-0.010484859614164906,-0.0012889366407193154,2,-2,0.0,1,1,0,0.0,5,19,30,5,0.0,0.0,0.0,0.0,381560,178211,190864,65844,41531,272893,33.501739501953125,36.41526794433594,38.22315216064453,27.311277389526367,55.07215881347656,44.43777847290039,3
8441,2027,58,117566,489578,992374606,-0.11671721415377298,-0.07756257776280129,-0.03531963536168396,-0.01546450501934017,-0.010472319559031473,-0.001288698905870749,1,-1,-10.168647136163385,4,1,0,0.0,4,21,15,3,0.0,0.0,0.0,0.0,738878,861648,223383,57578,46546,305971,36.52212905883789,31.72364044189453,32.95283889770508,29.709091186523438,30.282800674438477,32.53730392456055,29
13067,12426,2,24852,26134,324741084,-0.11476700053875814,0.4611332583637801,-0.06799442945562936,-0.017354262104454433,-0.010484242137760724,-0.0012888589593858324,1,-2,-7.24874419124653,1,1,0,0.0,3,15,7,2,0.0,0.0,0.0,0.0,738878,178211,183101,74122,47529,310317,36.76259994506836,35.60273361206055,33.23849868774414,33.52338409423828,29.581295013427734,32.732765197753906,2
1428,1863,22,40986,31416,58528008,-0.11967373124890898,-0.08605821360516684,-0.05632486013636315,-0.01702540841664856,-0.010484106252819182,-0.0012889227793367048,2,-2,-2.4668476620395423,1,1,0,0.0,1,8,26,5,0.0,0.0,0.0,0.0,381560,178211,176713,42403,40038,272893,33.312129974365234,35.60273361206055,34.2660026550293,32.46385192871094,30.84952163696289,43.38150405883789,13
59,59,0,0,0,0,-0.12025086969226291,-0.17951020787118788,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,3,-1,0.0,1,1,0,0.0,0,7,11,3,0.0,0.0,0.0,0.0,164828,861648,166489,42323,45067,305971,34.331443786621094,32.21958923339844,36.22160339355469,29.968339920043945,34.1738166809082,33.51803970336914,0
298,569,0,0,0,0,-0.12015011287125373,-0.15309085250773405,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,-2.591037018489549,4,1,0,0.0,6,15,17,3,0.0,0.0,0.0,0.0,381560,861648,186398,74122,37046,305971,33.08271026611328,31.72364044189453,39.402305603027344,35.10282516479492,32.55878829956055,32.53730392456055,0
107613,6,243,1458,26149959,156899754,-0.07490861393149623,-0.18225574872268407,0.0726238808415285,-0.017831093836977712,-0.00981217957945453,-0.0012888991964230055,3,-1,-6.083777807870095,2,3,0,0.0,6,16,24,4,0.0,0.0,0.0,0.0,164828,861648,186398,77076,33271,279535,35.2297477722168,32.41433334350586,39.92867660522461,32.39570236206055,43.99284362792969,34.44314193725586,498
3,0,4,0,12,0,-0.12027447798505168,-0.18256656466813648,-0.06682747252370273,-0.017860811741825917,-0.010484914153369008,-0.0012889368104077978,1,-1,-1.535776454600282,2,1,0,0.0,6,5,24,4,0.0,0.0,0.0,0.0,738878,861648,186398,37894,33271,279535,37.09733963012695,32.63173294067383,40.384185791015625,34.924137115478516,43.96335220336914,34.291587829589844,14
54,191,0,0,0,0,-0.12025297757554763,-0.17267225707123512,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-3,-0.9591041926369247,1,1,0,0.0,5,0,16,3,0.0,0.0,0.0,0.0,738878,154875,190864,45749,37352,305971,36.86331558227539,46.65242385864258,38.22315216064453,43.170875549316406,30.701753616333008,32.96247863769531,0
13074,288,0,0,0,0,-0.11476404950215954,-0.16764739928642136,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-2,-0.7555032668364261,2,1,0,0.0,3,23,21,4,0.0,0.0,0.0,0.0,738878,178211,183101,48621,42336,279535,37.09733963012695,35.77091979980469,32.7452278137207,45.97147750854492,31.84229278564453,34.291587829589844,0
2066,2900,0,0,0,0,-0.11940476534177982,-0.03233885769947736,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,0.0,3,1,0,0.0,2,1,6,2,0.0,0.0,0.0,0.0,381560,861648,173259,46517,45473,310317,33.643619537353516,32.63173294067383,36.75468063354492,47.42049789428711,31.7362117767334,32.57377624511719,0
3199,890,2,1780,6398,5694220,-0.11892711898946426,-0.13646219942603074,-0.06799442945562936,-0.01782453062342413,-0.010484749866879669,-0.0012889354453176748,3,-1,-1.1745832875971733,1,1,0,0.0,0,11,4,2,0.0,0.0,0.0,0.0,164828,861648,166489,51753,46486,310317,34.91999816894531,31.72364044189453,36.566436767578125,35.47434616088867,32.489559173583984,32.41461181640625,2
2142,1142,0,0,0,0,-0.11937272551585221,-0.12340792971703002,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,3,-1,-2.3096035868012508,1,1,0,0.0,4,20,1,1,0.0,0.0,0.0,0.0,164828,861648,223383,61853,49499,131491,34.12236404418945,31.927169799804688,32.32484436035156,28.300291061401367,27.975841522216797,31.631105422973633,0
24,18,0,0,0,0,-0.1202656248752559,-0.18163411683177927,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-1.3108958450209995,3,1,0,0.0,5,18,23,4,0.0,0.0,0.0,0.0,738878,861648,190864,69965,36071,279535,36.52212905883789,31.72364044189453,37.590354919433594,32.96804428100586,36.44794464111328,35.01303482055664,0
1538,234,0,0,0,0,-0.11962735781664532,-0.17044474279549293,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-1.0355112090419778,1,4,4,0.04898781179358507,2,3,6,2,0.0,0.0,0.0,0.0,738878,861648,173259,42066,45473,310317,37.09733963012695,32.63173294067383,36.75468063354492,39.934898376464844,31.7362117767334,32.57377624511719,0
236,531,0,0,0,0,-0.12017625062398414,-0.15505935349559924,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-3,0.0,1,10,0,0.0,1,23,26,5,0.0,0.0,0.0,0.0,738878,154875,176713,48621,40038,272893,37.004127502441406,46.48217010498047,33.88259506225586,46.653621673583984,31.70604705810547,45.369388580322266,0
1080,603,35,21105,37800,22793400,-0.11982043992552488,-0.15132956215017046,-0.04873964007884011,-0.017430635896955277,-0.010483942017781923,-0.0012889313460869235,1,-1,-2.3096035868012508,1,1,0,0.0,4,3,8,2,1.0,0.0,0.0,0.0,738878,861648,223383,42066,44390,310317,37.004127502441406,32.41433334350586,33.41928482055664,40.57777786254883,33.539024353027344,32.563358306884766,4
1670,588,0,0,0,0,-0.11957170969792895,-0.15210660201380144,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,4,-2,-7.932222538769501,1,1,0,0.0,5,8,9,2,0.0,0.0,0.0,0.0,14361,178211,190864,42403,39077,310317,30.331863403320312,35.47451400756836,38.311431884765625,31.3190860748291,31.793781280517578,32.563358306884766,0
29047,28535,103,2939105,2991841,85372182935,-0.10803020556082099,1.2956222692458939,-0.009063104393334985,0.04204593910103232,-0.010407946241826395,-0.001268470315663589,1,-2,-2.893246086863271,1,1,0,0.0,6,13,3,1,0.0,0.0,0.0,0.0,738878,178211,186398,67282,41160,131491,36.86331558227539,36.41526794433594,39.360984802246094,34.0014533996582,30.877613067626953,31.631105422973633,78
32,86,0,0,0,0,-0.12026225226200035,-0.1781115361166521,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,0.0,1,3,0,0.0,2,2,27,5,0.0,0.0,0.0,0.0,381560,861648,173259,44740,40548,272893,33.643619537353516,32.63173294067383,36.75468063354492,59.119041442871094,49.55085372924805,45.19135284423828,0
3152,2714,1120,3039680,3530240,9581071360,-0.11894693309234054,-0.0419741520085017,0.584334495491352,0.044095924203987294,-0.010394095367793612,-0.0012866399153315337,1,-2,0.0,1,1,0,0.0,6,1,31,5,0.0,0.0,0.0,0.0,738878,178211,186398,46517,35285,272893,37.004127502441406,35.47451400756836,39.92867660522461,48.52583694458008,57.203697204589844,45.369388580322266,130
254,417,0,0,0,0,-0.12016866224415917,-0.16096485645919478,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,0.0,1,1,0,0.0,1,3,19,4,0.0,0.0,0.0,0.0,381560,861648,176713,42066,41785,279535,33.501739501953125,31.927169799804688,33.771358489990234,40.202720642089844,35.22592544555664,34.79351043701172,0
5243,4537,10,45370,52430,237874910,-0.1180654163026743,0.05246209275145194,-0.06332660172792287,-0.01693605087559607,-0.010483565645821537,-0.0012888797840389277,1,-1,-1.535776454600282,1,1,1,1.942034164265018e-05,1,14,19,4,0.0,0.0,0.0,0.0,738878,861648,176713,71701,41785,279535,37.09733963012695,32.63173294067383,33.59523010253906,35.152854919433594,33.726951599121094,34.291587829589844,5
217326,182,6470,1177540,1406099220,255910058040,-0.02865617416839122,-0.17313848098941373,3.705944288395064,0.006140574866512095,0.025688449852889372,-0.0012275868287415967,2,-2,0.0,1,1,0,0.0,6,23,3,1,0.0,0.0,0.0,0.0,381560,178211,186398,48621,41160,131491,33.08271026611328,36.382503509521484,39.402305603027344,43.36170196533203,32.45512771606445,32.7852783203125,641
43819,308,11,3388,482009,148458772,-0.10180267518447009,-0.16661134613491335,-0.06274312326195956,-0.017791755320957794,-0.010472514279425742,-0.0012889012200015038,1,-1,-5.137846578831013,1,1,1,1.9420341642650176e-06,4,14,1,1,0.0,0.0,0.0,0.0,738878,861648,223383,71701,49499,131491,36.76259994506836,32.21958923339844,32.57358932495117,34.53297805786133,27.861114501953125,31.15601348876953,4
4997,2553,0,0,0,0,-0.1181691241602821,-0.05031437987814105,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,1,0,0.0,6,17,10,2,0.0,0.0,0.0,0.0,738878,861648,186398,72448,39636,310317,36.76259994506836,32.21958923339844,39.31279754638672,28.398792266845703,34.796630859375,32.732765197753906,0
852,743,0,0,0,0,-0.11991655940330771,-0.1440771900896145,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,-6.075812114246864,2,1,0,0.0,0,21,18,4,0.0,0.0,0.0,0.0,381560,861648,166489,57578,43723,279535,33.312129974365234,32.21958923339844,36.22160339355469,29.216331481933594,34.556087493896484,34.607452392578125,0
564,157,0,0,0,0,-0.12003797348050708,-0.1744335474287987,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,-1.896876712531592,1,1,0,0.0,5,21,9,2,0.0,0.0,0.0,0.0,381560,861648,190864,57578,39077,310317,33.501739501953125,31.927169799804688,38.22315216064453,30.596160888671875,32.301902770996094,32.31998825073242,0
867,526,0,0,0,0,-0.11991023575345358,-0.15531836678347624,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,3,-1,-3.3843399848131783,1,1,1,1.9420341642650176e-06,1,20,19,4,0.0,0.0,0.0,0.0,164828,861648,176713,61853,41785,279535,34.91999816894531,31.72364044189453,33.33272933959961,29.250581741333008,33.445335388183594,35.01303482055664,0
4,77,0,0,0,0,-0.12027405640839474,-0.1785777600348307,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,3,-1,0.0,1,1,0,0.0,3,0,14,3,0.0,0.0,0.0,0.0,164828,861648,183101,45749,46948,305971,35.0166130065918,32.63173294067383,32.7452278137207,41.10798263549805,33.569801330566406,33.718509674072266,0
461,414,68,28152,31348,12978072,-0.12008139587617213,-0.16112026443192098,-0.02948485070205086,-0.017286999356855612,-0.01048410800218988,-0.0012889336991409514,2,-4,-3.2622053533870594,1,1,0,0.0,0,8,18,4,0.0,0.0,0.0,0.0,381560,99971,166489,42403,43723,279535,33.08271026611328,47.69773864746094,36.566436767578125,30.583206176757812,37.284244537353516,35.01303482055664,22
125717,18163,91,1652833,11440247,207789206261,-0.06727639013421374,0.7583251048738482,-0.016064845984894712,0.01582830610726553,-0.01019060221391435,-0.0012391229652929088,1,-1,0.0,1,1,1,0.002742152239942205,5,6,16,3,0.0,0.0,0.0,0.0,738878,861648,190864,38762,37352,305971,36.52212905883789,31.72364044189453,37.590354919433594,33.23326110839844,29.656944274902344,32.53730392456055,40
282,375,270,101250,76140,28552500,-0.1201568580977648,-0.16314056807736158,0.0883777994225379,-0.01579706834958937,-0.01048295568142094,-0.0012889299654429498,1,-3,-1.7439869991421835,1,3,0,0.0,4,9,8,2,0.0,0.0,0.0,0.0,738878,154875,223383,43256,44390,310317,36.86331558227539,46.65242385864258,32.32484436035156,30.27212905883789,29.61595344543457,32.31998825073242,268
2838,2352,14,32928,39732,93449664,-0.11907930816262041,-0.06072671405079639,-0.06099268786406963,-0.01718965181669441,-0.010483892315073278,-0.0012889144074775768,3,-1,-1.3069869951059152,1,1,0,0.0,6,12,24,4,0.0,0.0,0.0,0.0,164828,861648,186398,60094,33271,279535,35.2297477722168,32.41433334350586,39.92867660522461,36.624202728271484,43.99284362792969,34.44314193725586,3
104,80,0,0,0,0,-0.12023189874270052,-0.1784223520621045,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-3,0.0,1,1,0,0.0,0,7,18,4,0.0,0.0,0.0,0.0,738878,154875,166489,42323,43723,279535,36.76259994506836,45.223670959472656,36.22160339355469,29.968339920043945,34.556087493896484,34.607452392578125,0
36179,38271,39,1492569,1410981,53999653851,-0.10502352084350887,1.799972943399985,-0.04640572621498686,0.01256170096145419,-0.010448615508900567,-0.0012759913333948458,1,-4,-2.61869611688847,1,1,0,0.0,3,11,21,4,0.0,0.0,0.0,0.0,738878,99971,183101,51753,42336,279535,36.86331558227539,46.56523513793945,33.50276184082031,36.88478088378906,33.492862701416016,34.79351043701172,86
108230,13,32,416,3463360,45023680,-0.07464850113416285,-0.18189313011965627,-0.05049007547673004,-0.017852332559098308,-0.010395815925326802,-0.0012889260167642665,2,-1,-1.775120074064601,1,2,0,0.0,2,18,20,4,0.0,0.0,0.0,0.0,381560,861648,173259,69965,41390,279535,33.08271026611328,31.72364044189453,34.00143814086914,32.96804428100586,30.069381713867188,35.01303482055664,8
9377,8135,6,48810,56262,457691370,-0.11632261840287504,0.23884805470774007,-0.06566051559177612,-0.016865934556886994,-0.010483467063637519,-0.001288827086869093,2,-1,0.0,1,1,8,1.553627331412014e-05,1,17,19,4,0.0,0.0,0.0,0.0,381560,861648,176713,72448,41785,279535,33.501739501953125,31.927169799804688,33.771358489990234,28.68073844909668,35.22592544555664,34.79351043701172,6
554,724,0,0,0,0,-0.1200421892470765,-0.14506144058354709,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,-2.113921624336916,3,1,0,0.0,0,9,25,5,0.0,0.0,0.0,0.0,738878,861648,166489,43256,31213,272893,37.004127502441406,32.41433334350586,36.043582916259766,29.429656982421875,47.658748626708984,45.369388580322266,0
172,7,53,371,9116,63812,-0.12020323153002845,-0.18220394606510867,-0.038237027691500516,-0.017853249778383748,-0.010484679943503843,-0.0012889367951099816,1,-1,0.0,1,13,0,0.0,4,11,8,2,0.0,0.0,0.0,0.0,738878,861648,223383,51753,44390,310317,36.86331558227539,31.927169799804688,32.32484436035156,36.88478088378906,29.61595344543457,32.31998825073242,48
611,149,673,100277,411203,61269247,-0.1200181593776308,-0.17484796868940192,0.32351962120575206,-0.015816900668805627,-0.010474335837390682,-0.0012889221221723728,2,-3,-3.623712290728048,1,1,0,0.0,1,12,5,2,0.0,0.0,0.0,0.0,381560,154875,176713,60094,47726,310317,33.312129974365234,45.223670959472656,34.2660026550293,35.7050666809082,35.06702423095703,32.732765197753906,1288
573,656,0,0,0,0,-0.1200341792905946,-0.14858402129867426,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-1,0.0,1,1,0,0.0,0,15,25,5,0.0,0.0,0.0,0.0,381560,861648,166489,74122,31213,272893,33.08271026611328,31.72364044189453,36.566436767578125,35.10282516479492,44.31624984741211,42.98676300048828,0
780,163,0,0,0,0,-0.11994691292260755,-0.1741227314833463,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-3,-7.770481222170317,1,1,0,0.0,0,23,11,3,0.0,0.0,0.0,0.0,738878,154875,166489,48621,45067,305971,36.52212905883789,45.128387451171875,36.566436767578125,43.36170196533203,34.72780990600586,32.53730392456055,0
200,527,0,0,0,0,-0.12019142738363406,-0.15526656412590084,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-2,0.0,1,1,0,0.0,2,4,6,2,0.0,0.0,0.0,0.0,381560,178211,173259,39191,45473,310317,33.643619537353516,35.77091979980469,36.75468063354492,40.063785552978516,31.7362117767334,32.57377624511719,0
247,494,3,1482,741,366054,-0.12017161328075777,-0.15697605182588903,-0.06741095098966605,-0.01783060465335881,-0.010484895399086086,-0.0012889367226527233,3,-4,-1.3253024280601047,1,1,0,0.0,5,9,2,1,0.0,0.0,0.0,0.0,164828,99971,190864,43256,40832,131491,34.331443786621094,46.58891677856445,37.67720413208008,30.172794342041016,34.465171813964844,31.15601348876953,2
866,386,0,0,0,0,-0.11991065733011053,-0.1625707388440322,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-4,-4.164201825829903,2,1,0,0.0,0,23,11,3,0.0,0.0,0.0,0.0,738878,99971,166489,48621,45067,305971,37.09733963012695,47.254268646240234,36.326560974121094,45.97147750854492,35.180389404296875,33.718509674072266,0
223837,1517,1378,2090426,308447386,467914684562,-0.025911288555040234,-0.10398193312625513,0.7348719397098862,0.0247476114133294,-0.002549784773453649,-0.0011767624099989714,2,-1,-6.081934592305902,1,1,0,0.0,0,21,18,4,0.0,0.0,0.0,0.0,381560,861648,166489,57578,43723,279535,33.08271026611328,31.72364044189453,36.566436767578125,29.709091186523438,37.284244537353516,35.01303482055664,324
2989030,5,134,670,400530020,2002650100,1.1398295321850693,-0.18230755138025947,0.009024728051527646,-0.017847155365798277,-0.00018086327816676476,-0.0012884567099074118,5,-1,-1.3992803067816761,1,1,0,0.0,1,5,26,5,0.0,0.0,0.0,0.0,580,861648,176713,37894,40038,272893,12.482401847839355,32.63173294067383,33.59523010253906,34.924137115478516,32.22296142578125,45.19135284423828,19
18,9,0,0,0,0,-0.12026815433519755,-0.18210034074995787,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,1,-1,0.0,1,2,1,5.826102492795053e-06,0,17,11,3,0.0,0.0,0.0,0.0,738878,861648,166489,72448,45067,305971,36.76259994506836,32.21958923339844,36.22160339355469,28.398792266845703,34.1738166809082,33.51803970336914,0
194,384,0,0,0,0,-0.12019395684357571,-0.162674344159183,-0.06916138638755598,-0.017860811741825917,-0.010484914462081484,-0.0012889368104077978,2,-2,0.0,1,1,0,0.0,2,11,6,2,0.0,0.0,0.0,0.0,381560,178211,173259,51753,45473,310317,33.312129974365234,35.60273361206055,34.95927429199219,35.32230758666992,31.20364761352539,32.732765197753906,0
